"","1","3","5","6","9","11","17","29","30","32","34","35","37","38","41","45","51","52","53","54","55","56","59","60","62","63","64","71","83","86","87","88","89","91","94","104","106","110","111","119","127","133","134","135","136","140","147","150","151","153","154","155","156","157","158","165","166","167","170","171","172","173","175","176","177","178","180","182","184","185","186","190","192","194","197","199","200","201","202","204","207","1001","1003","1004","1005","1006","1007","1008","1009","1010","1011","1012","1013","1014","1015","1016","1017","1018","1019","1020","1021","1022","1023","1024","1025","1026","1028","1029","1030","1031","1032","1033","1036","1037","1038","1039","1042","1043","1046","1047","1049","1050","1052","1053","1054","1057","1058","1059","1060","1061","1062","1066","1067","1069","1072","1129","1133","1149","1170","1175"
"687452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.446087,-0.142797,0.743357,-3.444114,-4.885953,6.764895,4.679802,1.4299,0.57336,5.451051,1.590228,4.998426,1.617203,1.073086,6.752896,3.098677,-0.029761,5.329187,5.428228,2.582463,1.981425,2.543799,6.05277,1.16524,2.469987,-4.47226,-2.480917,-0.509287,2.622918,5.421462,-3.541541,6.210027,-3.56786,-1.467005,5.586196,-3.433946,-7.356932,4.770807,0.028802,4.340671,8.67527,-5.476844,-6.957991,1.508175,-0.690183,-8.623118,-1.226426,6.12469,2.117526,1.283993,0.842123,5.39333,2.112783,4.335254,-0.470545,2.070477,6.309175,0.129296,6.136569,3.389197,-1.646219,5.211594,-2.500207,3.250804,-2.85766,5.202273,3.695293,4.248719,-3.339342,0.014988,6.398778,2.998122,2.089273,3.941482,6.345128,6.597356,5.545979,1.163152,6.412843,4.908471,2.245837,1.126656,2.287455,5.88713,-2.535373,0.997076,0.572493,2.710025,5.108025,5.03632,4.901199,6.026836,3.394058,6.625138,4.909841,1.56789,-0.5948,1.99318,2.897053
"687455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612031,5.048289,2.627764,0.530177,-1.106776,6.8376,4.174513,6.700654,1.529819,4.298295,-0.79605,6.326268,1.268738,3.888503,6.47526,4.073573,5.368613,2.314703,5.490634,4.449289,5.383801,4.833088,7.070201,4.060107,1.880949,-5.589679,0.467731,3.66625,5.281071,6.312738,-5.140342,6.629684,3.149664,0.008186,3.375054,-1.938913,-1.596655,4.296232,2.388186,3.607592,10.020604,-4.022152,-2.268327,3.314048,2.211879,-3.825157,-0.969532,5.381735,3.95392,5.300076,2.010747,4.322272,2.866253,5.538695,0.312685,6.224341,5.773301,5.173578,6.137369,1.253207,1.39763,2.408554,1.454697,NA,-0.716889,3.960145,4.116792,6.477958,1.535232,3.761385,6.928287,6.751472,5.385421,5.315994,6.111763,4.554432,6.008057,5.301832,6.535788,1.183101,5.453882,5.654065,5.819226,3.985487,0.76616,5.772071,1.259383,1.295139,6.539908,6.22604,6.352175,6.278552,6.908678,6.098768,6.878036,6.830661,3.697238,6.789274,5.687865
"687457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.079097,3.0497,4.852411,6.083948,-4.208673,7.534863,2.913164,7.164092,-0.888129,5.281855,-0.859304,3.499625,0.489239,1.56203,4.892359,2.788374,7.215004,-0.902594,1.587925,5.745099,1.808176,5.083528,7.699136,6.420104,6.327154,-0.30854,0.087839,5.08332,5.882818,6.321098,9.005074,7.543517,3.05078,-0.222878,6.26104,-0.482694,1.444085,3.703155,6.320817,6.427512,7.747456,-3.658,-6.06236,2.64099,0.277946,-7.224373,-2.151633,5.531448,3.863569,1.902383,1.580557,4.938168,-0.276547,1.144952,-5.33347,3.925327,5.683407,2.078266,6.305896,0.50173,0.17827,4.523188,-1.118361,6.354012,-3.169389,5.002583,3.853881,5.121094,-3.495803,3.231846,6.821493,5.482017,1.180527,4.452942,6.447164,4.782969,4.790858,1.953536,0.919817,1.366716,1.117198,5.127655,2.674321,0.674197,-3.766804,1.825227,-0.551736,-2.382543,5.787887,-0.405961,2.386073,4.56856,5.214196,5.034957,5.634966,1.786662,1.757786,4.671471,6.215102
"687459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207687,2.452617,0.155167,-0.730425,-3.609567,7.152653,3.20774,4.583303,-1.803662,5.35438,0.017174,1.959514,2.303245,4.735072,6.06937,1.085548,2.427612,-0.589787,2.352611,2.446774,1.57084,5.046913,7.138122,7.298349,4.104111,-2.963469,0.223374,-0.841918,1.780461,6.71996,2.768949,6.201394,1.887599,-2.443565,6.046721,-2.839841,-5.404336,4.389227,1.758179,5.166772,6.942023,-3.243041,-3.745387,2.13993,1.195272,-4.374456,2.148222,4.292664,1.413544,4.300618,0.547133,5.029285,2.299922,2.531769,-2.49696,5.871015,5.542797,4.692994,5.057541,4.418241,1.107359,4.68555,0.61554,4.500376,-2.819345,5.251997,4.45628,5.125225,-4.308019,3.354867,6.224687,3.364784,2.116307,3.863387,4.680672,6.452544,6.883465,2.696585,5.885699,3.509474,2.845302,6.003665,4.086445,2.574778,-2.740702,1.44642,0.384989,2.249691,6.41353,4.5467,2.891083,5.636471,5.899379,5.566118,5.395334,2.072574,-1.019721,2.471681,5.000791
"687505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.41445,-0.148858,-8.20508,-0.71975,-4.917927,4.998952,4.504215,5.490001,0.815642,4.505792,1.933965,5.429594,-1.375682,2.153538,9.155259,3.571449,1.922727,-0.091295,2.523989,4.386852,0.694233,4.284659,7.030158,2.143456,0.92691,-4.627951,-7.072382,2.379312,4.093429,2.729008,-0.839838,4.745395,-4.193585,-1.13305,3.846303,-3.176937,-5.722269,2.002647,1.502258,0.983549,10.337723,-6.712732,-5.012266,1.305447,-1.699521,-5.965177,1.349272,6.074287,0.711582,4.446341,-0.154435,5.146475,2.128694,5.094534,-3.06207,2.872426,5.525684,-0.868271,5.829563,2.17256,-2.093535,3.499051,-0.432336,6.929934,2.81069,5.336321,3.476546,5.207415,-5.096126,-1.248311,5.844614,5.518118,3.675435,3.489599,6.122264,5.57174,5.279103,3.638715,6.896047,5.202568,3.386096,3.886817,4.160378,5.784011,-1.995349,2.244943,-0.100458,0.420022,6.319595,6.144228,3.56272,4.904642,2.800077,5.538228,3.374846,2.319963,-2.213364,NA,5.675846
"687514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.681592,-0.193825,-3.249318,-3.216253,-3.861278,7.20654,4.579609,4.705789,2.860097,5.159145,0.322033,4.353767,0.340426,4.731207,5.550893,4.45467,1.833851,-1.27687,1.147437,3.420039,1.035376,4.350018,8.36456,3.725723,4.635065,0.780866,0.367361,2.225187,5.478324,5.755712,3.71022,6.867846,-3.040344,-0.52865,4.795344,-2.37324,-5.160898,2.365557,2.676335,4.379507,5.824617,-7.569862,-3.570113,0.81246,-0.308131,-5.513906,0.633965,3.003973,0.123693,3.656379,0.771935,3.950863,2.470014,2.710859,-3.512918,5.763839,5.286969,0.601954,5.755414,1.902077,-0.444287,2.789175,-0.369736,6.818822,-2.472984,4.044914,3.634527,3.685394,-4.552538,0.083011,3.256268,4.662697,1.674261,2.491204,6.346362,4.883454,5.185039,2.448138,5.06632,5.068679,2.305794,1.518452,-1.159638,4.397644,-2.910796,-0.166805,-1.233512,-0.512296,6.680274,3.443556,3.482383,5.500903,4.954606,4.823699,5.830084,5.4739,-3.075687,2.94504,4.311928
"687562",4.377018,-0.542108,1.874118,5.263778,-0.920379,-4.833526,2.57355,1.5793,4.917932,2.233068,5.293636,0.976122,5.113995,4.382732,2.264228,3.13358,-1.867058,4.683739,-2.882383,3.478315,1.527345,3.176337,5.847493,-2.838626,1.369012,3.238314,3.285983,3.250702,-3.072844,-1.813925,-3.944121,0.253606,3.064633,6.536596,6.329379,-8.294864,2.532924,5.123375,2.397888,4.651814,3.138934,-3.81113,-3.060272,-5.12769,-2.263335,-5.691491,6.079941,4.497036,1.263915,-1.618962,4.332175,-0.57882,1.921489,-2.150977,1.680972,4.834146,3.256763,0.434889,-2.45855,3.330746,1.261888,1.307636,5.442113,7.689534,2.745357,2.269857,-6.217129,-2.550906,0.702945,2.871572,2.614488,0.391727,4.417599,-3.971517,-0.715491,3.582369,-3.000733,-5.343442,4.326875,0.757878,1.30216,9.689848,-6.501008,-5.061606,1.683443,-1.076758,-7.207004,3.082169,6.474478,1.823547,5.025829,0.84975,4.440559,3.535253,2.568444,-0.895439,2.162159,5.1367,1.67575,5.988425,1.450813,-1.356047,4.897834,-2.087752,6.032772,-2.356787,5.661445,4.60009,4.537876,-4.695065,3.609521,4.014293,1.821527,0.67164,2.621135,5.669715,6.643915,6.381798,0.440511,5.959614,4.685409,1.586477,1.144378,2.947836,5.110762,-3.290027,1.586286,0.684157,0.92916,5.067882,4.383997,3.888935,5.604593,4.26488,6.278033,6.000322,2.091196,-1.871077,5.255479,1.510932
"687563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.518923,2.157518,-3.700655,-0.620782,-4.27436,5.01752,4.275303,1.817663,-1.232714,1.323082,-1.218179,3.610116,-0.402003,2.494913,6.338046,1.735285,1.626455,-0.75555,3.750824,2.171942,1.777062,3.883326,3.889519,3.230441,0.797217,-8.277051,-0.11993,0.42344,3.709934,4.18658,3.682026,4.170789,-3.231504,-0.024638,1.318523,-2.210451,-6.253097,3.595799,2.315222,0.768933,11.70931,-4.551114,-4.427928,4.527532,0.354269,-6.18456,0.63969,4.0089,2.480557,5.187349,2.062006,4.925765,NA,3.199806,-4.090162,4.774362,5.587954,5.147565,5.096615,1.399333,0.445764,4.519195,0.205387,6.2499,-1.478594,4.88761,4.037745,6.762138,-3.685606,3.165967,5.864715,6.959038,1.491937,2.369674,6.797138,6.331965,6.588484,4.239858,0.984278,0.532716,-0.016014,1.77629,NA,NA,NA,NA,NA,NA,NA,NA,2.692941,3.550096,3.621937,3.572639,3.595083,2.579133,-0.230882,1.994337,2.631862
"687568",4.644174,-2.216211,-0.342163,4.380541,-0.326782,-3.324199,5.006105,1.882987,4.646903,0.70135,5.289749,-0.945035,3.556686,0.586861,4.012101,1.059252,-3.836528,3.446521,-3.27081,2.226366,-0.38871,0.148975,4.056355,-1.929215,-0.702486,2.210252,2.660532,6.954508,-4.165136,-1.613831,-3.594151,0.661997,5.921765,6.134768,4.147584,-6.315471,3.894434,4.728522,7.262416,5.317648,4.638769,-1.547744,0.475834,-5.142239,-0.793679,-1.662882,6.392269,3.980448,1.65884,-0.579686,5.460339,-2.078445,3.707656,-1.113553,2.464869,4.543817,4.139723,-0.210776,0.285171,3.696941,1.655194,0.78517,2.444441,0.968862,1.785834,1.041276,-2.174425,-1.806425,-1.013901,1.076382,5.212806,-0.941337,6.367117,-3.822269,-0.450961,1.746472,-3.594712,-6.734826,4.218142,1.308489,5.419197,9.188691,-5.365198,-3.222682,0.644436,1.814999,-5.043332,2.734353,4.571687,3.265298,4.073234,0.843011,4.755645,1.280144,3.801009,-0.625878,3.285321,4.12241,3.55743,4.976332,3.993178,0.318921,3.897219,-1.436034,3.880139,3.013251,4.966816,4.823645,3.949718,-5.004324,3.235019,5.851047,4.289552,1.535417,2.750068,5.872078,4.558277,6.554744,1.029509,4.871196,4.674335,2.572249,2.547225,2.021288,1.853482,-2.915103,2.087614,0.705951,1.333826,3.972956,2.982869,5.559745,5.493068,6.595353,5.756686,5.749657,5.279706,-2.315792,2.232065,3.017197
"687586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.031052,2.176547,-0.617156,-0.64674,-3.967939,5.842696,4.736672,7.348156,-1.660982,2.600594,-1.644131,1.710107,-0.567377,3.303119,6.500547,4.249205,6.886681,0.078888,3.536085,2.97792,2.363481,5.450144,8.455442,4.98459,3.709371,-7.20805,1.62237,2.787904,5.68182,3.70773,4.154731,6.641317,-2.600909,-1.358066,3.793791,-0.599201,-3.914151,4.685242,2.467809,2.639732,9.764812,-3.606365,-4.473945,4.947144,0.541224,-6.512872,2.553027,5.89019,3.633989,2.918617,1.440207,1.10298,3.344435,2.197053,-3.643073,3.880806,3.803361,4.480653,6.32285,2.29274,-1.403737,5.192464,-1.116692,3.148493,-3.193536,5.508677,4.038171,6.189844,-3.372279,3.317257,6.583696,3.701195,0.870694,4.472698,6.370858,6.472522,6.325387,4.390732,5.922033,3.861719,1.373727,0.313434,2.101774,0.69647,-3.510632,0.688164,0.013543,1.988,6.199018,3.753574,2.132319,5.766242,6.12579,5.979508,5.510551,1.757229,-0.500674,5.067233,4.036094
