"x"
"A1BG"	0.288659648315303
"A2M"	0.203595479312665
"AAAS"	0.543675356539417
"AACS"	0.576366689194497
"AAK1"	0.536576365301107
"AAMDC"	0.667897624484245
"AAMP"	0.694727967986876
"AAR2"	0.370826878293752
"AARS"	0.843485005727929
"AARS2"	0.620245280981997
"AARSD1"	0.643411863345432
"AASDHPPT"	0.502212063944273
"AASS"	0.592521862218584
"AATF"	0.517431841407867
"ABAT"	0.901977615068408
"ABCB10"	0.557376727936908
"ABCB6"	0.647175454596003
"ABCB7"	0.54649407113568
"ABCB8"	0.412814249795029
"ABCC1"	0.467392157249578
"ABCC4"	0.857962221373646
"ABCD1"	0.450199984094224
"ABCD3"	0.566926763842512
"ABCE1"	0.616772871567294
"ABCF1"	0.751970082411255
"ABCF2"	0.73605218306733
"ABCF3"	0.642379934385834
"ABHD10"	0.625607942971323
"ABHD11"	0.732672530182554
"ABHD12"	0.491591569625909
"ABHD14B"	0.756030242005347
"ABHD16A"	0.570159375934014
"ABI1"	0.266128161499566
"ABI2"	0.306990129792658
"ABLIM1"	0.742727284757719
"ABR"	0.681074855547674
"ABRACL"	0.435986381413596
"ABRAXAS2"	0.520424624479626
"ACAA1"	0.584712480727091
"ACAA2"	0.711071557435361
"ACACA"	0.594915878611515
"ACAD10"	0.750207144236881
"ACAD8"	0.874843600184562
"ACAD9"	0.781945510651059
"ACADM"	0.547410489376365
"ACADS"	0.535780520415881
"ACADSB"	0.766363049621494
"ACADVL"	0.789896495106409
"ACAP2"	0.480201793129075
"ACAT1"	0.761310249167079
"ACAT2"	0.793667935732438
"ACBD3"	0.57239975516945
"ACE"	0.415218999469391
"ACIN1"	0.383547792737062
"ACLY"	0.699303981111495
"ACO1"	0.688556620508851
"ACO2"	0.611149426292406
"ACOT13"	0.432827248643727
"ACOT7"	0.68302157512315
"ACOT8"	0.447974821576771
"ACOT9"	0.662717480381531
"ACOX1"	0.699697153172551
"ACOX3"	0.628356725172333
"ACP1"	0.648692574674636
"ACP2"	0.451769240994617
"ACP6"	0.729062321743271
"ACSF2"	0.364996415566891
"ACSF3"	0.392909349637143
"ACSL1"	0.787903119690295
"ACSL3"	0.523972094293129
"ACSL4"	0.738504276551367
"ACSL5"	0.794960761086062
"ACSS1"	0.892023924736725
"ACSS2"	0.612850353172844
"ACSS3"	0.344368716917759
"ACTBL2"	0.245570164712471
"ACTG1"	0.0950387277148138
"ACTL6A"	0.567456553860781
"ACTN1"	0.775514461908103
"ACTN4"	0.701477802720929
"ACTR10"	-0.0491361343648552
"ACTR1A"	0.49654683506541
"ACTR1B"	0.602929841807538
"ACTR2"	0.584114199871085
"ACTR3"	0.689393235033577
"ACTR3B"	0.604549902984143
"ACTR5"	0.315963936205667
"ACY1"	0.831721264860823
"ACYP1"	0.6850658488031
"ACYP2"	0.585532413424891
"ADA"	0.754467440873102
"ADAM10"	0.651075179222907
"ADAM17"	0.567119912430293
"ADAM9"	0.725997838330611
"ADAR"	0.607919564319797
"ADD1"	0.410164127450151
"ADD2"	0.785254871119599
"ADD3"	0.569102574670204
"ADGRE5"	0.362564696302784
"ADGRL2"	0.0220269364200482
"ADH1B"	0.759307867918708
"ADH5"	0.712750729271913
"ADI1"	0.602738553502589
"ADIRF"	0.474854932443436
"ADK"	0.560323819275851
"ADNP"	0.746975584875269
"ADO"	0.278649636279371
"ADPGK"	0.281398530077015
"ADPRH"	0.756343770274649
"ADPRHL2"	0.741897106721336
"ADRM1"	0.204961268533892
"ADSL"	0.641653435671514
"ADSS"	0.498428854301875
"ADSSL1"	0.686283785164548
"AEBP1"	0.744558134531717
"AFAP1L2"	0.88821847340651
"AFDN"	0.559085052815997
"AFG3L2"	0.815809016180375
"AFM"	0.302730029360595
"AGAP3"	0.218972757357168
"AGFG1"	0.147910804693154
"AGFG2"	0.326896644934227
"AGK"	0.476946048331582
"AGL"	0.464017774677876
"AGO1"	0.250279367762612
"AGO2"	0.540310032914701
"AGO3"	0.491639315250109
"AGPAT1"	0.461734706927873
"AGPAT3"	0.603347859196527
"AGPAT5"	0.677443317014361
"AGPS"	0.573881677811109
"AGR2"	0.539251327013224
"AGRN"	0.382770777239775
"AGT"	-0.00209566363878745
"AGTRAP"	0.489446552371354
"AHCTF1"	0.507724027998312
"AHCY"	0.744562968475575
"AHCYL1"	0.669628838116308
"AHCYL2"	0.31725394412198
"AHDC1"	0.420248930137116
"AHNAK"	0.373373736255983
"AHNAK2"	0.588755656933466
"AHR"	0.458688311758661
"AHSA1"	0.790163816523708
"AHSG"	0.209230505568688
"AIDA"	0.10433205230066
"AIF1"	0.617401297171235
"AIF1L"	0.53713634770336
"AIFM1"	0.758689439012176
"AIMP1"	0.451809465261248
"AIMP2"	0.313167261507202
"AIP"	0.381236696980611
"AK1"	0.723090263304167
"AK2"	0.670763916802931
"AK3"	0.736356519638547
"AK4"	0.569460740070247
"AKAP12"	0.718681729560518
"AKAP13"	0.692590475771687
"AKAP8"	0.600343025285213
"AKAP8L"	0.596137465908623
"AKAP9"	0.721453645673402
"AKR1A1"	0.493827299178921
"AKR1B1"	0.740982554015829
"AKR1C3"	0.772571505124753
"AKR7A2"	0.590092668271681
"AKT1"	0.693762251345767
"AKT1S1"	0.138503647389166
"AKT2"	0.588055609790831
"ALAD"	0.409215887104788
"ALB"	0.353194258888864
"ALCAM"	0.898547423031749
"ALDH16A1"	0.700004839431059
"ALDH18A1"	0.573358641021591
"ALDH1A1"	0.664956632536484
"ALDH1A2"	0.830925702501057
"ALDH1A3"	0.846745974578473
